datetime,Direction,Price,ReserveType
2024-12-03 09:30:00+01:00,Down,41.65,aFRR
2024-12-03 09:30:00+01:00,Up,0.0,aFRR
2024-12-03 09:45:00+01:00,Down,41.65,aFRR
2024-12-03 09:45:00+01:00,Up,0.0,aFRR
2024-12-03 10:00:00+01:00,Down,38.79,aFRR
2024-12-03 10:00:00+01:00,Up,197.29,aFRR
2024-12-03 10:15:00+01:00,Down,93.71,aFRR
2024-12-03 10:15:00+01:00,Up,112.16,aFRR
2024-12-03 10:30:00+01:00,Down,93.53,aFRR
2024-12-03 10:30:00+01:00,Up,125.0,aFRR
2024-12-03 10:45:00+01:00,Down,89.16,aFRR
2024-12-03 10:45:00+01:00,Up,0.0,aFRR
2024-12-03 11:00:00+01:00,Down,0.0,aFRR
2024-12-03 11:00:00+01:00,Up,139.09,aFRR
2024-12-03 11:15:00+01:00,Down,0.0,aFRR
2024-12-03 11:15:00+01:00,Up,149.14,aFRR
2024-12-03 11:30:00+01:00,Up,103.28,aFRR
2024-12-03 11:30:00+01:00,Down,0.0,aFRR
2024-12-03 11:45:00+01:00,Up,125.0,aFRR
2024-12-03 11:45:00+01:00,Down,0.0,aFRR
2024-12-03 12:00:00+01:00,Up,153.0,aFRR
2024-12-03 12:00:00+01:00,Down,0.0,aFRR
2024-12-03 12:15:00+01:00,Up,151.8,aFRR
2024-12-03 12:15:00+01:00,Down,97.0,aFRR
2024-12-03 12:30:00+01:00,Up,139.09,aFRR
2024-12-03 12:30:00+01:00,Down,98.3,aFRR
2024-12-03 12:45:00+01:00,Up,184.09,aFRR
2024-12-03 12:45:00+01:00,Down,0.0,aFRR
2024-12-03 13:00:00+01:00,Up,105.16,aFRR
2024-12-03 13:00:00+01:00,Down,98.21,aFRR
2024-12-03 13:15:00+01:00,Up,0.0,aFRR
2024-12-03 13:15:00+01:00,Down,101.21,aFRR
2024-12-03 13:30:00+01:00,Up,150.0,aFRR
2024-12-03 13:30:00+01:00,Down,126.9,aFRR
2024-12-03 13:45:00+01:00,Up,145.15,aFRR
2024-12-03 13:45:00+01:00,Down,101.21,aFRR
2024-12-03 14:00:00+01:00,Up,145.15,aFRR
2024-12-03 14:00:00+01:00,Down,95.96,aFRR
2024-12-03 14:15:00+01:00,Up,119.09,aFRR
2024-12-03 14:15:00+01:00,Down,102.71,aFRR
2024-12-03 14:30:00+01:00,Up,209.09,aFRR
2024-12-03 14:30:00+01:00,Down,0.0,aFRR
2024-12-03 14:45:00+01:00,Up,184.09,aFRR
2024-12-03 14:45:00+01:00,Down,97.0,aFRR
2024-12-03 15:00:00+01:00,Down,97.0,aFRR
2024-12-03 15:00:00+01:00,Up,0.0,aFRR
2024-12-03 15:15:00+01:00,Down,93.71,aFRR
2024-12-03 15:15:00+01:00,Up,0.0,aFRR
2024-12-03 15:30:00+01:00,Up,0.0,aFRR
2024-12-03 15:30:00+01:00,Down,92.75,aFRR
2024-12-03 15:45:00+01:00,Up,150.0,aFRR
2024-12-03 15:45:00+01:00,Down,93.91,aFRR
2024-12-03 16:00:00+01:00,Up,119.09,aFRR
2024-12-03 16:00:00+01:00,Down,100.94,aFRR
2024-12-03 16:15:00+01:00,Up,197.0,aFRR
2024-12-03 16:15:00+01:00,Down,129.0,aFRR
2024-12-03 16:30:00+01:00,Up,184.73,aFRR
2024-12-03 16:30:00+01:00,Down,0.0,aFRR
2024-12-03 16:45:00+01:00,Up,200.0,aFRR
2024-12-03 16:45:00+01:00,Down,0.0,aFRR
2024-12-03 17:00:00+01:00,Up,192.9,aFRR
2024-12-03 17:00:00+01:00,Down,98.2,aFRR
2024-12-03 17:15:00+01:00,Down,98.2,aFRR
2024-12-03 17:15:00+01:00,Up,0.0,aFRR
2024-12-03 17:30:00+01:00,Down,93.71,aFRR
2024-12-03 17:30:00+01:00,Up,0.0,aFRR
2024-12-03 17:45:00+01:00,Down,87.71,aFRR
2024-12-03 17:45:00+01:00,Up,0.0,aFRR
2024-12-03 18:00:00+01:00,Up,0.0,aFRR
2024-12-03 18:00:00+01:00,Down,24.56,aFRR
2024-12-03 18:15:00+01:00,Down,80.0,aFRR
2024-12-03 18:15:00+01:00,Up,0.0,aFRR
2024-12-03 18:30:00+01:00,Down,27.46,aFRR
2024-12-03 18:30:00+01:00,Up,0.0,aFRR
2024-12-03 18:45:00+01:00,Up,0.0,aFRR
2024-12-03 18:45:00+01:00,Down,4.56,aFRR
2024-12-03 19:00:00+01:00,Up,172.83,aFRR
2024-12-03 19:00:00+01:00,Down,17.46,aFRR
2024-12-03 19:15:00+01:00,Up,109.83,aFRR
2024-12-03 19:15:00+01:00,Down,98.1,aFRR
2024-12-03 19:30:00+01:00,Down,92.16,aFRR
2024-12-03 19:30:00+01:00,Up,63.0,aFRR
2024-12-03 19:45:00+01:00,Up,0.0,aFRR
2024-12-03 19:45:00+01:00,Down,91.69,aFRR
2024-12-03 20:00:00+01:00,Up,172.61,aFRR
2024-12-03 20:00:00+01:00,Down,90.69,aFRR
2024-12-03 20:15:00+01:00,Up,175.0,aFRR
2024-12-03 20:15:00+01:00,Down,98.1,aFRR
2024-12-03 20:30:00+01:00,Down,76.16,aFRR
2024-12-03 20:30:00+01:00,Up,175.0,aFRR
2024-12-03 20:45:00+01:00,Down,47.46,aFRR
2024-12-03 20:45:00+01:00,Up,0.0,aFRR
2024-12-03 21:00:00+01:00,Up,188.84,aFRR
2024-12-03 21:00:00+01:00,Down,64.56,aFRR
2024-12-03 21:15:00+01:00,Down,69.69,aFRR
2024-12-03 21:15:00+01:00,Up,132.83,aFRR
2024-12-03 21:30:00+01:00,Down,41.65,aFRR
2024-12-03 21:30:00+01:00,Up,0.0,aFRR
2024-12-03 21:45:00+01:00,Down,41.65,aFRR
2024-12-03 21:45:00+01:00,Up,0.0,aFRR
2024-12-03 22:00:00+01:00,Up,0.0,aFRR
2024-12-03 22:00:00+01:00,Down,-30.0,aFRR
2024-12-03 22:15:00+01:00,Down,64.84,aFRR
2024-12-03 22:15:00+01:00,Up,0.0,aFRR
2024-12-03 22:30:00+01:00,Up,63.0,aFRR
2024-12-03 22:30:00+01:00,Down,80.0,aFRR
2024-12-03 22:45:00+01:00,Down,33.69,aFRR
2024-12-03 22:45:00+01:00,Up,0.0,aFRR
2024-12-03 23:00:00+01:00,Up,0.0,aFRR
2024-12-03 23:00:00+01:00,Down,41.65,aFRR
2024-12-03 23:15:00+01:00,Down,81.69,aFRR
2024-12-03 23:15:00+01:00,Up,0.0,aFRR
2024-12-03 23:30:00+01:00,Down,80.12,aFRR
2024-12-03 23:30:00+01:00,Up,0.0,aFRR
2024-12-03 23:45:00+01:00,Up,0.0,aFRR
2024-12-03 23:45:00+01:00,Down,97.23,aFRR
2024-12-04 00:00:00+01:00,Down,100.8,aFRR
2024-12-04 00:00:00+01:00,Up,108.75,aFRR
2024-12-04 00:15:00+01:00,Up,112.04,aFRR
2024-12-04 00:15:00+01:00,Down,100.8,aFRR
2024-12-04 00:30:00+01:00,Up,108.75,aFRR
2024-12-04 00:30:00+01:00,Down,0.0,aFRR
2024-12-04 00:45:00+01:00,Up,118.04,aFRR
2024-12-04 00:45:00+01:00,Down,100.8,aFRR
2024-12-04 01:00:00+01:00,Up,120.39,aFRR
2024-12-04 01:00:00+01:00,Down,93.53,aFRR
2024-12-04 01:15:00+01:00,Down,96.69,aFRR
2024-12-04 01:15:00+01:00,Up,120.39,aFRR
2024-12-04 01:30:00+01:00,Up,0.0,aFRR
2024-12-04 01:30:00+01:00,Down,96.69,aFRR
2024-12-04 01:45:00+01:00,Up,0.0,aFRR
2024-12-04 01:45:00+01:00,Down,91.04,aFRR
2024-12-04 02:00:00+01:00,Down,92.69,aFRR
2024-12-04 02:00:00+01:00,Up,0.0,aFRR
2024-12-04 02:15:00+01:00,Down,80.04,aFRR
2024-12-04 02:15:00+01:00,Up,0.0,aFRR
2024-12-04 02:30:00+01:00,Down,65.69,aFRR
2024-12-04 02:30:00+01:00,Up,0.0,aFRR
2024-12-04 02:45:00+01:00,Down,-26.65,aFRR
2024-12-04 02:45:00+01:00,Up,0.0,aFRR
2024-12-04 03:00:00+01:00,Down,14.98,aFRR
2024-12-04 03:00:00+01:00,Up,0.0,aFRR
2024-12-04 03:15:00+01:00,Down,73.66,aFRR
2024-12-04 03:15:00+01:00,Up,0.0,aFRR
2024-12-04 03:30:00+01:00,Down,80.0,aFRR
2024-12-04 03:30:00+01:00,Up,0.0,aFRR
2024-12-04 03:45:00+01:00,Down,73.98,aFRR
2024-12-04 03:45:00+01:00,Up,0.0,aFRR
2024-12-04 04:00:00+01:00,Down,67.04,aFRR
2024-12-04 04:00:00+01:00,Up,0.0,aFRR
2024-12-04 04:15:00+01:00,Down,37.98,aFRR
2024-12-04 04:15:00+01:00,Up,0.0,aFRR
2024-12-04 04:30:00+01:00,Down,48.66,aFRR
2024-12-04 04:30:00+01:00,Up,0.0,aFRR
2024-12-04 04:45:00+01:00,Down,64.98,aFRR
2024-12-04 04:45:00+01:00,Up,0.0,aFRR
2024-12-04 05:00:00+01:00,Down,21.65,aFRR
2024-12-04 05:00:00+01:00,Up,0.0,aFRR
2024-12-04 05:15:00+01:00,Down,67.69,aFRR
2024-12-04 05:15:00+01:00,Up,0.0,aFRR
2024-12-04 05:30:00+01:00,Down,89.04,aFRR
2024-12-04 05:30:00+01:00,Up,124.47,aFRR
2024-12-04 05:45:00+01:00,Down,91.04,aFRR
2024-12-04 05:45:00+01:00,Up,126.92,aFRR
2024-12-04 06:00:00+01:00,Down,41.65,aFRR
2024-12-04 06:00:00+01:00,Up,126.92,aFRR
2024-12-04 06:15:00+01:00,Up,138.47,aFRR
2024-12-04 06:15:00+01:00,Down,100.8,aFRR
2024-12-04 06:30:00+01:00,Down,66.55,aFRR
2024-12-04 06:30:00+01:00,Up,0.0,aFRR
2024-12-04 06:45:00+01:00,Down,66.0,aFRR
2024-12-04 06:45:00+01:00,Up,0.0,aFRR
2024-12-04 07:00:00+01:00,Down,-1000.0,aFRR
2024-12-04 07:00:00+01:00,Up,0.0,aFRR
2024-12-04 07:15:00+01:00,Down,94.69,aFRR
2024-12-04 07:15:00+01:00,Up,125.05,aFRR
2024-12-04 07:30:00+01:00,Down,99.0,aFRR
2024-12-04 07:30:00+01:00,Up,200.0,aFRR
2024-12-04 07:45:00+01:00,Down,96.69,aFRR
2024-12-04 07:45:00+01:00,Up,171.0,aFRR
2024-12-04 08:00:00+01:00,Down,14.69,aFRR
2024-12-04 08:00:00+01:00,Up,0.0,aFRR
2024-12-04 08:15:00+01:00,Up,0.0,aFRR
2024-12-04 08:15:00+01:00,Down,88.83,aFRR
2024-12-04 08:30:00+01:00,Up,147.69,aFRR
2024-12-04 08:30:00+01:00,Down,94.69,aFRR
2024-12-04 08:45:00+01:00,Down,0.0,aFRR
2024-12-04 08:45:00+01:00,Up,153.0,aFRR
2024-12-04 09:00:00+01:00,Down,87.22,aFRR
2024-12-04 09:00:00+01:00,Up,125.0,aFRR
2024-12-04 09:15:00+01:00,Down,80.0,aFRR
2024-12-04 09:15:00+01:00,Up,124.47,aFRR
2024-12-04 09:30:00+01:00,Down,100.9,aFRR
2024-12-04 09:30:00+01:00,Up,142.23,aFRR
2024-12-04 09:45:00+01:00,Down,99.0,aFRR
2024-12-04 09:45:00+01:00,Up,142.23,aFRR
2024-12-04 10:00:00+01:00,Down,100.9,aFRR
2024-12-04 10:00:00+01:00,Up,210.47,aFRR
2024-12-04 10:15:00+01:00,Down,101.0,aFRR
2024-12-04 10:15:00+01:00,Up,210.47,aFRR
2024-12-04 10:30:00+01:00,Down,101.0,aFRR
2024-12-04 10:30:00+01:00,Up,0.0,aFRR
2024-12-04 10:45:00+01:00,Down,99.0,aFRR
2024-12-04 10:45:00+01:00,Up,0.0,aFRR
2024-12-04 11:00:00+01:00,Down,134.6,aFRR
2024-12-04 11:00:00+01:00,Up,900.0,aFRR
2024-12-04 11:15:00+01:00,Up,281.5,aFRR
2024-12-04 11:15:00+01:00,Down,0.0,aFRR
2024-12-04 11:30:00+01:00,Down,0.0,aFRR
2024-12-04 11:30:00+01:00,Up,177.0,aFRR
2024-12-04 11:45:00+01:00,Down,0.0,aFRR
2024-12-04 11:45:00+01:00,Up,200.0,aFRR
2024-12-04 12:00:00+01:00,Down,0.0,aFRR
2024-12-04 12:00:00+01:00,Up,698.61,aFRR
2024-12-04 12:15:00+01:00,Up,175.0,aFRR
2024-12-04 12:15:00+01:00,Down,104.72,aFRR
2024-12-04 12:30:00+01:00,Up,200.0,aFRR
2024-12-04 12:30:00+01:00,Down,0.0,aFRR
2024-12-04 12:45:00+01:00,Up,159.6,aFRR
2024-12-04 12:45:00+01:00,Down,0.0,aFRR
2024-12-04 13:00:00+01:00,Up,155.0,aFRR
2024-12-04 13:00:00+01:00,Down,0.0,aFRR
2024-12-04 13:15:00+01:00,Up,205.0,aFRR
2024-12-04 13:15:00+01:00,Down,0.0,aFRR
2024-12-04 13:30:00+01:00,Up,179.8,aFRR
2024-12-04 13:30:00+01:00,Down,0.0,aFRR
2024-12-04 13:45:00+01:00,Down,101.1,aFRR
2024-12-04 13:45:00+01:00,Up,164.47,aFRR
2024-12-04 14:00:00+01:00,Up,164.47,aFRR
2024-12-04 14:00:00+01:00,Down,92.2,aFRR
2024-12-04 14:15:00+01:00,Up,0.0,aFRR
2024-12-04 14:15:00+01:00,Down,101.0,aFRR
2024-12-04 14:30:00+01:00,Up,175.0,aFRR
2024-12-04 14:30:00+01:00,Down,134.7,aFRR
2024-12-04 14:45:00+01:00,Up,205.0,aFRR
2024-12-04 14:45:00+01:00,Down,0.0,aFRR
2024-12-04 15:00:00+01:00,Down,-100.0,aFRR
2024-12-04 15:00:00+01:00,Up,145.83,aFRR
2024-12-04 15:15:00+01:00,Down,87.22,aFRR
2024-12-04 15:15:00+01:00,Up,170.13,aFRR
2024-12-04 15:30:00+01:00,Down,0.0,aFRR
2024-12-04 15:30:00+01:00,Up,142.06,aFRR
2024-12-04 15:45:00+01:00,Up,165.13,aFRR
2024-12-04 15:45:00+01:00,Down,0.0,aFRR
2024-12-04 16:00:00+01:00,Down,-1000.0,aFRR
2024-12-04 16:00:00+01:00,Up,157.47,aFRR
2024-12-04 16:15:00+01:00,Down,54.7,aFRR
2024-12-04 16:15:00+01:00,Up,0.0,aFRR
2024-12-04 16:30:00+01:00,Up,0.0,aFRR
2024-12-04 16:30:00+01:00,Down,95.0,aFRR
2024-12-04 16:45:00+01:00,Down,108.75,aFRR
2024-12-04 16:45:00+01:00,Up,162.0,aFRR
2024-12-04 17:00:00+01:00,Down,108.75,aFRR
2024-12-04 17:00:00+01:00,Up,147.0,aFRR
2024-12-04 17:15:00+01:00,Down,108.75,aFRR
2024-12-04 17:15:00+01:00,Up,64.0,aFRR
2024-12-04 17:30:00+01:00,Down,109.94,aFRR
2024-12-04 17:30:00+01:00,Up,0.0,aFRR
2024-12-04 17:45:00+01:00,Down,97.72,aFRR
2024-12-04 17:45:00+01:00,Up,0.0,aFRR
2024-12-04 18:00:00+01:00,Down,99.0,aFRR
2024-12-04 18:00:00+01:00,Up,159.37,aFRR
2024-12-04 18:15:00+01:00,Down,79.72,aFRR
2024-12-04 18:15:00+01:00,Up,141.0,aFRR
2024-12-04 18:30:00+01:00,Down,76.2,aFRR
2024-12-04 18:30:00+01:00,Up,0.0,aFRR
2024-12-04 18:45:00+01:00,Up,0.0,aFRR
2024-12-04 18:45:00+01:00,Down,59.69,aFRR
2024-12-04 19:00:00+01:00,Up,141.0,aFRR
2024-12-04 19:00:00+01:00,Down,78.69,aFRR
2024-12-04 19:15:00+01:00,Down,79.72,aFRR
2024-12-04 19:15:00+01:00,Up,0.0,aFRR
2024-12-04 19:30:00+01:00,Down,62.05,aFRR
2024-12-04 19:30:00+01:00,Up,0.0,aFRR
2024-12-04 19:45:00+01:00,Down,52.05,aFRR
2024-12-04 19:45:00+01:00,Up,0.0,aFRR
2024-12-04 20:00:00+01:00,Down,74.69,aFRR
2024-12-04 20:00:00+01:00,Up,139.0,aFRR
2024-12-04 20:15:00+01:00,Down,76.18,aFRR
2024-12-04 20:15:00+01:00,Up,0.0,aFRR
2024-12-04 20:30:00+01:00,Up,0.0,aFRR
2024-12-04 20:30:00+01:00,Down,76.2,aFRR
2024-12-04 20:45:00+01:00,Down,68.93,aFRR
2024-12-04 20:45:00+01:00,Up,0.0,aFRR
2024-12-04 21:00:00+01:00,Down,85.76,aFRR
2024-12-04 21:00:00+01:00,Up,125.55,aFRR
2024-12-04 21:15:00+01:00,Up,126.92,aFRR
2024-12-04 21:15:00+01:00,Down,87.9,aFRR
2024-12-04 21:30:00+01:00,Up,0.0,aFRR
2024-12-04 21:30:00+01:00,Down,80.0,aFRR
2024-12-04 21:45:00+01:00,Up,0.0,aFRR
2024-12-04 21:45:00+01:00,Down,45.0,aFRR
2024-12-04 22:00:00+01:00,Up,0.0,aFRR
2024-12-04 22:00:00+01:00,Down,73.88,aFRR
2024-12-04 22:15:00+01:00,Up,112.2,aFRR
2024-12-04 22:15:00+01:00,Down,89.23,aFRR
2024-12-04 22:30:00+01:00,Up,0.0,aFRR
2024-12-04 22:30:00+01:00,Down,84.69,aFRR
2024-12-04 22:45:00+01:00,Down,91.2,aFRR
2024-12-04 22:45:00+01:00,Up,0.0,aFRR
2024-12-04 23:00:00+01:00,Down,89.2,aFRR
2024-12-04 23:00:00+01:00,Up,0.0,aFRR
2024-12-04 23:15:00+01:00,Up,0.0,aFRR
2024-12-04 23:15:00+01:00,Down,108.75,aFRR
2024-12-04 23:30:00+01:00,Up,118.2,aFRR
2024-12-04 23:30:00+01:00,Down,80.69,aFRR
2024-12-04 23:45:00+01:00,Down,38.98,aFRR
2024-12-04 23:45:00+01:00,Up,0.0,aFRR
2024-12-05 00:00:00+01:00,Down,-95.0,aFRR
2024-12-05 00:00:00+01:00,Up,1495.0,aFRR
2024-12-05 00:15:00+01:00,Down,0.58,aFRR
2024-12-05 00:15:00+01:00,Up,1495.0,aFRR
2024-12-05 00:30:00+01:00,Up,1495.0,aFRR
2024-12-05 00:30:00+01:00,Down,-44.0,aFRR
2024-12-05 00:45:00+01:00,Up,141.0,aFRR
2024-12-05 00:45:00+01:00,Down,0.0,aFRR
2024-12-05 01:00:00+01:00,Up,355.99,aFRR
2024-12-05 01:00:00+01:00,Down,0.0,aFRR
2024-12-05 01:15:00+01:00,Up,126.8,aFRR
2024-12-05 01:15:00+01:00,Down,41.65,aFRR
2024-12-05 01:30:00+01:00,Down,41.65,aFRR
2024-12-05 01:30:00+01:00,Up,0.0,aFRR
2024-12-05 01:45:00+01:00,Down,41.65,aFRR
2024-12-05 01:45:00+01:00,Up,0.0,aFRR
2024-12-05 02:00:00+01:00,Down,6.2,aFRR
2024-12-05 02:00:00+01:00,Up,0.0,aFRR
2024-12-05 02:15:00+01:00,Down,15.28,aFRR
2024-12-05 02:15:00+01:00,Up,0.0,aFRR
2024-12-05 02:30:00+01:00,Down,21.65,aFRR
2024-12-05 02:30:00+01:00,Up,0.0,aFRR
2024-12-05 02:45:00+01:00,Down,-33.69,aFRR
2024-12-05 02:45:00+01:00,Up,0.0,aFRR
2024-12-05 03:00:00+01:00,Down,-13.14,aFRR
2024-12-05 03:00:00+01:00,Up,141.0,aFRR
2024-12-05 03:15:00+01:00,Up,115.99,aFRR
2024-12-05 03:15:00+01:00,Down,21.65,aFRR
2024-12-05 03:30:00+01:00,Up,111.0,aFRR
2024-12-05 03:30:00+01:00,Down,41.65,aFRR
2024-12-05 03:45:00+01:00,Down,41.65,aFRR
2024-12-05 03:45:00+01:00,Up,0.0,aFRR
2024-12-05 04:00:00+01:00,Up,141.0,aFRR
2024-12-05 04:00:00+01:00,Down,41.88,aFRR
2024-12-05 04:15:00+01:00,Down,60.0,aFRR
2024-12-05 04:15:00+01:00,Up,128.92,aFRR
2024-12-05 04:30:00+01:00,Up,0.0,aFRR
2024-12-05 04:30:00+01:00,Down,63.0,aFRR
2024-12-05 04:45:00+01:00,Up,0.0,aFRR
2024-12-05 04:45:00+01:00,Down,36.67,aFRR
2024-12-05 05:00:00+01:00,Down,60.0,aFRR
2024-12-05 05:00:00+01:00,Up,0.0,aFRR
2024-12-05 05:15:00+01:00,Up,115.99,aFRR
2024-12-05 05:15:00+01:00,Down,0.0,aFRR
2024-12-05 05:30:00+01:00,Down,0.0,aFRR
2024-12-05 05:30:00+01:00,Up,127.2,aFRR
2024-12-05 05:45:00+01:00,Up,128.92,aFRR
2024-12-05 05:45:00+01:00,Down,0.0,aFRR
2024-12-05 06:00:00+01:00,Up,161.0,aFRR
2024-12-05 06:00:00+01:00,Down,0.0,aFRR
2024-12-05 06:15:00+01:00,Up,161.0,aFRR
2024-12-05 06:15:00+01:00,Down,0.0,aFRR
2024-12-05 06:30:00+01:00,Up,161.0,aFRR
2024-12-05 06:30:00+01:00,Down,0.0,aFRR
2024-12-05 06:45:00+01:00,Down,0.0,aFRR
2024-12-05 06:45:00+01:00,Up,141.0,aFRR
2024-12-05 07:00:00+01:00,Up,161.0,aFRR
2024-12-05 07:00:00+01:00,Down,69.0,aFRR
2024-12-05 07:15:00+01:00,Up,181.78,aFRR
2024-12-05 07:15:00+01:00,Down,0.0,aFRR
2024-12-05 07:30:00+01:00,Up,190.51,aFRR
2024-12-05 07:30:00+01:00,Down,0.0,aFRR
2024-12-05 07:45:00+01:00,Down,0.0,aFRR
2024-12-05 07:45:00+01:00,Up,256.78,aFRR
2024-12-05 08:00:00+01:00,Down,0.0,aFRR
2024-12-05 08:00:00+01:00,Up,163.0,aFRR
2024-12-05 08:15:00+01:00,Down,0.0,aFRR
2024-12-05 08:15:00+01:00,Up,255.27,aFRR
2024-12-05 08:30:00+01:00,Up,161.0,aFRR
2024-12-05 08:30:00+01:00,Down,0.0,aFRR
2024-12-05 08:45:00+01:00,Up,126.4,aFRR
2024-12-05 08:45:00+01:00,Down,101.4,aFRR
2024-12-05 09:00:00+01:00,Down,45.29,aFRR
2024-12-05 09:00:00+01:00,Up,0.0,aFRR
2024-12-05 09:15:00+01:00,Up,0.0,aFRR
2024-12-05 09:15:00+01:00,Down,45.29,aFRR
2024-12-05 09:30:00+01:00,Down,73.63,aFRR
2024-12-05 09:30:00+01:00,Up,0.0,aFRR
2024-12-05 09:45:00+01:00,Down,89.24,aFRR
2024-12-05 09:45:00+01:00,Up,125.7,aFRR
2024-12-05 10:00:00+01:00,Down,99.55,aFRR
2024-12-05 10:00:00+01:00,Up,0.0,aFRR
2024-12-05 10:15:00+01:00,Down,96.55,aFRR
2024-12-05 10:15:00+01:00,Up,0.0,aFRR
2024-12-05 10:30:00+01:00,Down,96.55,aFRR
2024-12-05 10:30:00+01:00,Up,0.0,aFRR
2024-12-05 10:45:00+01:00,Down,99.6,aFRR
2024-12-05 10:45:00+01:00,Up,117.16,aFRR
2024-12-05 11:00:00+01:00,Down,90.0,aFRR
2024-12-05 11:00:00+01:00,Up,124.6,aFRR
2024-12-05 11:15:00+01:00,Down,0.0,aFRR
2024-12-05 11:15:00+01:00,Up,124.3,aFRR
2024-12-05 11:30:00+01:00,Down,0.0,aFRR
2024-12-05 11:30:00+01:00,Up,140.0,aFRR
2024-12-05 11:45:00+01:00,Down,0.0,aFRR
2024-12-05 11:45:00+01:00,Up,140.0,aFRR
2024-12-05 12:00:00+01:00,Down,0.0,aFRR
2024-12-05 12:00:00+01:00,Up,134.0,aFRR
2024-12-05 12:15:00+01:00,Down,0.0,aFRR
2024-12-05 12:15:00+01:00,Up,116.78,aFRR
2024-12-05 12:30:00+01:00,Down,0.0,aFRR
2024-12-05 12:30:00+01:00,Up,111.78,aFRR
2024-12-05 12:45:00+01:00,Down,0.0,aFRR
2024-12-05 12:45:00+01:00,Up,115.96,aFRR
2024-12-05 13:00:00+01:00,Up,114.3,aFRR
2024-12-05 13:00:00+01:00,Down,0.0,aFRR
2024-12-05 13:15:00+01:00,Up,121.7,aFRR
2024-12-05 13:15:00+01:00,Down,0.0,aFRR
2024-12-05 13:30:00+01:00,Up,114.6,aFRR
2024-12-05 13:30:00+01:00,Down,0.0,aFRR
2024-12-05 13:45:00+01:00,Up,110.6,aFRR
2024-12-05 13:45:00+01:00,Down,101.05,aFRR
2024-12-05 14:00:00+01:00,Up,128.92,aFRR
2024-12-05 14:00:00+01:00,Down,101.05,aFRR
2024-12-05 14:15:00+01:00,Down,0.0,aFRR
2024-12-05 14:15:00+01:00,Up,124.0,aFRR
2024-12-05 14:30:00+01:00,Down,0.0,aFRR
2024-12-05 14:30:00+01:00,Up,123.7,aFRR
2024-12-05 14:45:00+01:00,Down,99.55,aFRR
2024-12-05 14:45:00+01:00,Up,123.4,aFRR
2024-12-05 15:00:00+01:00,Down,91.41,aFRR
2024-12-05 15:00:00+01:00,Up,0.0,aFRR
2024-12-05 15:15:00+01:00,Down,80.0,aFRR
2024-12-05 15:15:00+01:00,Up,0.0,aFRR
2024-12-05 15:30:00+01:00,Down,60.29,aFRR
2024-12-05 15:30:00+01:00,Up,0.0,aFRR
2024-12-05 15:45:00+01:00,Down,80.0,aFRR
2024-12-05 15:45:00+01:00,Up,0.0,aFRR
2024-12-05 16:00:00+01:00,Up,0.0,aFRR
2024-12-05 16:00:00+01:00,Down,41.65,aFRR
2024-12-05 16:15:00+01:00,Up,0.0,aFRR
2024-12-05 16:15:00+01:00,Down,66.06,aFRR
2024-12-05 16:30:00+01:00,Up,123.6,aFRR
2024-12-05 16:30:00+01:00,Down,41.61,aFRR
2024-12-05 16:45:00+01:00,Up,123.6,aFRR
2024-12-05 16:45:00+01:00,Down,77.92,aFRR
2024-12-05 17:00:00+01:00,Up,120.9,aFRR
2024-12-05 17:00:00+01:00,Down,-26.65,aFRR
2024-12-05 17:15:00+01:00,Up,231.9,aFRR
2024-12-05 17:15:00+01:00,Down,-12.29,aFRR
2024-12-05 17:30:00+01:00,Up,140.0,aFRR
2024-12-05 17:30:00+01:00,Down,-24.97,aFRR
2024-12-05 17:45:00+01:00,Down,-3.29,aFRR
2024-12-05 17:45:00+01:00,Up,123.6,aFRR
2024-12-05 18:00:00+01:00,Up,735.13,aFRR
2024-12-05 18:00:00+01:00,Down,65.6,aFRR
2024-12-05 18:15:00+01:00,Up,122.66,aFRR
2024-12-05 18:15:00+01:00,Down,73.63,aFRR
2024-12-05 18:30:00+01:00,Up,117.3,aFRR
2024-12-05 18:30:00+01:00,Down,66.06,aFRR
2024-12-05 18:45:00+01:00,Up,0.0,aFRR
2024-12-05 18:45:00+01:00,Down,-12.79,aFRR
2024-12-05 19:00:00+01:00,Up,0.0,aFRR
2024-12-05 19:00:00+01:00,Down,-12.79,aFRR
2024-12-05 19:15:00+01:00,Up,116.6,aFRR
2024-12-05 19:15:00+01:00,Down,-12.79,aFRR
2024-12-05 19:30:00+01:00,Down,60.29,aFRR
2024-12-05 19:30:00+01:00,Up,0.0,aFRR
2024-12-05 19:45:00+01:00,Up,0.0,aFRR
2024-12-05 19:45:00+01:00,Down,60.29,aFRR
2024-12-05 20:00:00+01:00,Up,0.0,aFRR
2024-12-05 20:00:00+01:00,Down,-135.24,aFRR
2024-12-05 20:15:00+01:00,Down,21.65,aFRR
2024-12-05 20:15:00+01:00,Up,122.0,aFRR
2024-12-05 20:30:00+01:00,Up,0.0,aFRR
2024-12-05 20:30:00+01:00,Down,-11.4,aFRR
2024-12-05 20:45:00+01:00,Down,22.69,aFRR
2024-12-05 20:45:00+01:00,Up,0.0,aFRR
2024-12-05 21:00:00+01:00,Down,-18.29,aFRR
2024-12-05 21:00:00+01:00,Up,60.92,aFRR
2024-12-05 21:15:00+01:00,Down,21.65,aFRR
2024-12-05 21:15:00+01:00,Up,121.6,aFRR
2024-12-05 21:30:00+01:00,Down,-6.65,aFRR
